jaar_week;datum_maandag;gemeente;domein_code;regeling_code;zaaktype;ingediend_aantal;ingediend_cumul;beschikt_aantal;beschikt_cumul;toegekend_aantal;toegekend_cumul;afgewezen_aantal;afgewezen_cumul;anders_afgehandeld_aantal;anders_afgehandeld_cumul;afgerond_aantal;afgerond_cumul;besch_totaal_eur;besch_totaal_cumul_eur;besch_schade_eur;besch_schade_cumul_eur;bet_schade_eur;bet_schade_cumul_eur;bet_totaal_eur;bet_totaal_cumul_eur;aos_gegrond_aantal;aos_gegrond_cumul;laad_dt
2024_09;2024-02-26;Stadskanaal;FYSIEK;FS;S;0;347;0;329;0;20;0;309;0;15;0;344;;30006941,59;;28283212,72;;30987327,72;;56646151,59;;;2025-04-18T09:23:33
2024_09;2024-02-26;Tynaarlo;FYSIEK;FS;S;0;6524;3;4548;1;4053;2;495;1;1587;4;6135;5414944,82;8626273920;4433824,62;8018955733;4632388,86;8052289721;5684457,42;8682104645;;;2025-04-18T09:23:33
2024_09;2024-02-26;Tynaarlo;FYSIEK;VES;SV;0;5719;7;5368;7;4967;0;401;0;319;7;5687;1465000;1039490000;1465000;1039490000;1465000;1039490000;1465000;1039490000;;;2025-04-18T09:23:33
2024_09;2024-02-26;Veendam;FYSIEK;FS;S;0;9719;11;7730;8;6693;3;1037;1;1465;12;9195;5284644,53;12471269514;4319468,45;11533462901;4578708,55;11572006380;5627323,86;12560667720;;;2025-04-18T09:23:33
2024_09;2024-02-26;Veendam;FYSIEK;VES;SV;0;2547;7;2232;6;2039;1;193;0;295;7;2527;725000;491385000;725000;491385000;725000;491385000;725000;491385000;;;2025-04-18T09:23:33
2024_09;2024-02-26;Veendam;WDL;WD;W;0;681;1;671;0;0;1;671;0;9;1;680;8890,313105;67465126,61;7960,323105;63541637,53;7960,36;63773822,99;8890,35;67713941,19;;;2025-04-18T09:23:33
2024_09;2024-02-26;Westerkwartier;FYSIEK;FS;S;2;11492;13;8339;11;6707;2;1632;1;2385;14;10724;20461329,61;15569323039;17636833,77;14355254526;18691683,44;14622465521;21754289,88;15925541388;;;2025-04-18T09:23:33
2024_09;2024-02-26;Westerkwartier;FYSIEK;VES;SV;0;8450;7;7842;6;7225;1;617;0;575;7;8417;615000;1389430000;615000;1389430000;615000;1392440000;615000;1392440000;;;2025-04-18T09:23:33
2024_09;2024-02-26;Westerkwartier;WDL;WD;W;1;1071;0;1063;0;0;0;1063;0;6;0;1069;;214380456,7;;203024349,1;;205641933;;217141458,5;;;2025-04-18T09:23:33
2024_09;2024-02-26;Westerwolde;FYSIEK;FS;S;0;1042;0;1002;0;132;0;870;0;19;0;1021;33072,83;304623733,5;22450,61;282806372,1;22450,61;289621071;40072,83;482726795;;;2025-04-18T09:23:33
2024_10;2024-03-04;Aa en Hunze;FYSIEK;FS;S;0;1491;0;1053;0;636;0;417;1;317;1;1370;993297,27;1444500992;757206,1;1309503245;813020,74;1316996865;1061037,95;1455593858;;;2025-04-18T09:23:33
2024_10;2024-03-04;Aa en Hunze;FYSIEK;VES;SV;0;1371;2;1301;1;1177;1;124;0;65;2;1366;125000;216135000;125000;216135000;125000;216135000;125000;216135000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Assen;FYSIEK;FS;S;0;454;0;431;0;34;0;397;0;20;0;451;;95711258,18;;88676694,57;;90230902,57;;124694849,2;;;2025-04-18T09:23:33
2024_10;2024-03-04;Assen;FYSIEK;VES;SV;0;60;0;55;0;38;0;17;0;4;0;59;70000;11415000;70000;11415000;70000;11415000;70000;11415000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Eemsdelta;FYSIEK;FS;S;53;21170;39;15668;35;14464;4;1204;12;2718;51;18386;147370992,3;50902199179;130098847,2;46245902271;132246853,4;46403153246;149917290;51682449044;;;2025-04-18T09:23:33
2024_10;2024-03-04;Eemsdelta;FYSIEK;VES;SV;6;883;8;738;6;567;2;171;1;115;9;853;1005000;204125000;1005000;204125000;1005000;204125000;1005000;204125000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Eemsdelta;WDL;WD;W;3;20915;2;20652;0;0;2;20652;0;249;2;20901;136908,6207;8327659967;122220,4107;7938626577;122220,39;5719656670;136908,6;6062521314;;;2025-04-18T09:23:33
2024_10;2024-03-04;Groningen;FYSIEK;FS;S;4;61300;106;45035;92;41090;14;3945;21;11047;127;56082;378543690,4;1,21861E+11;336683847,5;1,1133E+11;339557320,4;1,11426E+11;382020550,4;1,2235E+11;;;2025-04-18T09:23:33
2024_10;2024-03-04;Groningen;FYSIEK;VES;SV;1;17964;10;15471;10;14394;0;1077;2;2391;12;17862;3520000;5416310000;3520000;5416310000;3520000;5416310000;3520000;5416310000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Groningen;WDL;WD;W;5;27195;1;26933;0;0;1;26933;0;253;1;27186;;5100130233;;4839163533;;2833410439;;3287159405;;;2025-04-18T09:23:33
2024_10;2024-03-04;Het Hogeland;FYSIEK;FS;S;72;19741;63;15046;60;14131;3;915;7;1859;70;16905;203141277,1;49183867504;178283552,8;44810893155;182813045,4;45081748800;208199706,5;49900433232;;;2025-04-18T09:23:33
2024_10;2024-03-04;Het Hogeland;FYSIEK;VES;SV;6;1333;8;1182;8;1020;0;162;1;118;9;1300;1230000;333270000;1230000;333270000;1230000;333270000;1230000;333270000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Het Hogeland;WDL;WD;W;1;21891;0;21654;0;0;0;21654;0;235;0;21889;64101,85915;6246946537;57836,85915;5942723400;57836,87;4274636301;64101,87;4826645145;;;2025-04-18T09:23:33
2024_10;2024-03-04;Midden-Groningen;FYSIEK;FS;S;177;22043;43;16847;39;15544;4;1303;12;2079;55;18926;156781909,7;46031972707;135471376,5;41774519557;136904834,6;41360839648;158467913,3;46029795440;;;2025-04-18T09:23:33
2024_10;2024-03-04;Midden-Groningen;FYSIEK;VES;SV;16;1809;0;1594;0;1373;0;221;0;184;0;1778;785000;436520000;785000;436520000;785000;436520000;785000;436520000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Midden-Groningen;WDL;WD;W;4;26410;4;26190;0;0;4;26190;0;209;4;26399;68841,43146;5836380158;59286,28146;5537994005;59286,24;5691337725;68841,39;5999556664;;;2025-04-18T09:23:33
2024_10;2024-03-04;Noardeast-Fryslân;FYSIEK;FS;S;0;374;0;250;0;139;0;111;1;96;1;346;503514,83;248879578,6;425012,91;225143663,9;463339,94;229854404,9;553721,49;255658167,2;;;2025-04-18T09:23:33
2024_10;2024-03-04;Noardeast-Fryslân;FYSIEK;VES;SV;0;561;0;534;0;496;0;38;0;24;0;558;140000;102995000;140000;102995000;140000;102995000;140000;102995000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Noordenveld;FYSIEK;FS;S;0;5456;3;3746;2;3098;1;648;0;1369;3;5115;4884533;6156335025;4000145,91;5661714781;4222194,52;5718838413;5185209,18;6285765596;;;2025-04-18T09:23:33
2024_10;2024-03-04;Noordenveld;FYSIEK;VES;SV;0;5403;2;5056;2;4699;0;357;0;330;2;5386;630000;899340000;630000;899340000;630000;899595000;630000;899595000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Oldambt;FYSIEK;FS;S;1;12808;7;10176;6;8671;1;1505;1;1751;8;11927;9946903,48;17519760309;8259962,93;16188302600;8805588,15;16374412359;10606813,78;17748230911;;;2025-04-18T09:23:33
2024_10;2024-03-04;Oldambt;FYSIEK;VES;SV;0;2811;3;2513;3;2325;0;188;0;282;3;2795;500000;582450000;500000;582450000;500000;582450000;500000;582450000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Ooststellingwerf;FYSIEK;FS;S;0;195;0;182;0;10;0;172;0;9;0;191;;13008740,84;;11789530,15;0;11789530,15;7000;42307715,84;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;IMS;IMK;BZ;3;162;0;67;0;0;0;67;0;3;0;70;1217552;12664328;1211000;12596000;1211000;12596000;1217552;12664328;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;IMS;IMS;BZ;1;7327;97;5961;0;0;97;5961;0;646;97;6607;7211840;1900595276;7190000;1897506988;7190000;1899496364;7211840;1902348776;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;WDL;NAMCO;BZ;0;181;3;149;0;0;3;149;0;15;3;164;162048,389;29611583,69;136115,409;25549110,15;136115,4089;25549110,15;162048,3889;29611583,69;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;WDL;WNW;BZ;0;2;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;FYSIEK;VES;BZ;0;591;0;33;0;0;0;33;1;411;1;444;37100;27735900;35000;27600000;35000;27600000;37100;27735900;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;FYSIEK;FS;BZ;16;8548;143;5375;139;744;4;4631;0;887;143;6262;12135236,78;4504332413;10006272,86;3694434802;6783203,79;3169336511;8619343,78;3966402618;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;;;BZ;0;258;2;170;0;0;2;170;0;40;2;210;3000;15574370,35;3000;12645657,04;30;4758053,04;30;8043935,35;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;WDL;WD;BZ;3;10908;9;6444;0;0;9;6444;1;486;10;6930;;0;;0;;0;;0;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;IMS;IMK;IMK;501;14090;153;12790;95;10909;58;1881;4;79;157;12869;;0;12918000;1299534500;14571000;1306020500;14571000;1306020500;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;IMS;IMS;IMS;0;73212;0;71824;0;39210;0;32614;0;874;0;72698;;4464500000;;4464500000;;4463373000;;4468145000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;FYSIEK;FS;S;4;1388;1;828;0;415;1;413;0;273;1;1101;16105918,95;2185433799;14302896,99;1996442599;14772207,09;1969324437;16659934,09;2182391594;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;FYSIEK;VES;SV;0;408;2;395;1;334;1;61;0;13;2;408;50000;60330000;50000;60330000;50000;60330000;50000;60330000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Overig;WDL;WD;W;24;20725;13;20156;0;0;13;20156;2;529;15;20685;187233,0954;3754919491;167091,9554;3549626458;167091,94;3333627728;187233,08;3565515076;;;2025-04-18T09:23:33
2024_10;2024-03-04;Pekela;FYSIEK;FS;S;0;3051;2;2242;1;1258;1;984;0;619;2;2861;1048943,33;2355385954;837532,7;2152194911;893637,42;2177918187;1172375,17;2615032377;;;2025-04-18T09:23:33
2024_10;2024-03-04;Pekela;FYSIEK;VES;SV;0;947;1;862;1;788;0;74;0;83;1;945;110000;214885000;110000;214885000;110000;214885000;110000;214885000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Stadskanaal;FYSIEK;FS;S;0;347;0;329;0;20;0;309;0;15;0;344;;30006941,59;;28283212,72;;30987327,72;;56646151,59;;;2025-04-18T09:23:33
2024_10;2024-03-04;Tynaarlo;FYSIEK;FS;S;0;6524;4;4552;1;4054;3;498;0;1587;4;6139;5403990,43;8631677910;4425342,04;8023381075;4623906,28;8056913627;5673503,03;8687778148;;;2025-04-18T09:23:33
2024_10;2024-03-04;Tynaarlo;FYSIEK;VES;SV;0;5719;5;5373;3;4970;2;403;0;319;5;5692;1055000;1040545000;1055000;1040545000;1055000;1040545000;1055000;1040545000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Veendam;FYSIEK;FS;S;0;9719;5;7735;3;6696;2;1039;3;1468;8;9203;4966880,69;12476236394;4041271,04;11537504172;4300511,14;11576306891;5309560,02;12565977280;;;2025-04-18T09:23:33
2024_10;2024-03-04;Veendam;FYSIEK;VES;SV;0;2547;1;2233;1;2040;0;193;0;295;1;2528;465000;491850000;465000;491850000;465000;491850000;465000;491850000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Veendam;WDL;WD;W;0;681;1;672;0;0;1;672;0;9;1;681;3248,835887;67468375,44;2935,725887;63544573,25;2935,74;63776758,73;3248,85;67717190,04;;;2025-04-18T09:23:33
2024_10;2024-03-04;Westerkwartier;FYSIEK;FS;S;1;11493;8;8347;6;6713;2;1634;0;2385;8;10732;20187367,69;15589510407;17402278,77;14372656805;18457128,44;14640922649;21480327,96;15947021716;;;2025-04-18T09:23:33
2024_10;2024-03-04;Westerkwartier;FYSIEK;VES;SV;0;8450;2;7844;1;7226;1;618;0;575;2;8419;440000;1389870000;440000;1389870000;440000;1392880000;440000;1392880000;;;2025-04-18T09:23:33
2024_10;2024-03-04;Westerkwartier;WDL;WD;W;2;1073;1;1064;0;0;1;1064;0;6;1;1070;;214380456,7;;203024349,1;;205641933;;217141458,5;;;2025-04-18T09:23:33
2024_10;2024-03-04;Westerwolde;FYSIEK;FS;S;0;1042;0;1002;0;132;0;870;0;19;0;1021;33072,83;304656806,3;22450,61;282828822,7;22450,61;289643521,6;40072,83;482766867,8;;;2025-04-18T09:23:33
2024_11;2024-03-11;Aa en Hunze;FYSIEK;FS;S;0;1491;1;1054;0;636;1;418;0;317;1;1371;993297,27;1445494289;757206,1;1310260451;813020,74;1317809886;1061037,95;1456654896;;;2025-04-18T09:23:33
2024_11;2024-03-11;Aa en Hunze;FYSIEK;VES;SV;0;1371;1;1302;1;1178;0;124;2;67;3;1369;55000;216190000;55000;216190000;55000;216190000;55000;216190000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Assen;FYSIEK;FS;S;0;454;0;431;0;34;0;397;0;20;0;451;;95711258,18;;88676694,57;;90230902,57;;124694849,2;;;2025-04-18T09:23:33
2024_11;2024-03-11;Assen;FYSIEK;VES;SV;0;60;0;55;0;38;0;17;0;4;0;59;70000;11485000;70000;11485000;70000;11485000;70000;11485000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Eemsdelta;FYSIEK;FS;S;61;21231;39;15707;37;14501;2;1206;8;2726;47;18433;150008086,5;51052207265;132629736,9;46378532008;134678907,6;46537832154;152455548,7;51834904593;;;2025-04-18T09:23:33
2024_11;2024-03-11;Eemsdelta;FYSIEK;VES;SV;13;896;3;741;3;570;0;171;2;117;5;858;1250000;205375000;1250000;205375000;1250000;205375000;1250000;205375000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Eemsdelta;WDL;WD;W;4;20919;6;20658;0;0;6;20658;0;249;6;20907;141874,5854;8327801842;125670,7454;7938752247;125670,77;5719782341;141874,61;6062663189;;;2025-04-18T09:23:33
2024_11;2024-03-11;Groningen;FYSIEK;FS;S;2;61302;84;45119;52;41142;32;3977;25;11072;109;56191;371450232,4;1,22232E+11;330211044,1;1,1166E+11;333032129,1;1,11759E+11;374865175,9;1,22725E+11;;;2025-04-18T09:23:33
2024_11;2024-03-11;Groningen;FYSIEK;VES;SV;11;17975;10;15481;8;14402;2;1079;17;2408;27;17889;3505000;5419815000;3505000;5419815000;3505000;5419815000;3505000;5419815000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Groningen;WDL;WD;W;3;27198;4;26937;0;0;4;26937;0;253;4;27190;;5100130233;;4839163533;;2833410439;;3287159405;;;2025-04-18T09:23:33
2024_11;2024-03-11;Het Hogeland;FYSIEK;FS;S;67;19808;38;15084;36;14167;2;917;2;1861;40;16945;205197883,2;49389065388;180294870,9;44991188026;185195411,6;45266944211;210667399,3;50111100631;;;2025-04-18T09:23:33
2024_11;2024-03-11;Het Hogeland;FYSIEK;VES;SV;6;1339;7;1189;6;1026;1;163;3;121;10;1310;990000;334260000;990000;334260000;990000;334260000;990000;334260000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Het Hogeland;WDL;WD;W;0;21891;1;21655;0;0;1;21655;0;235;1;21890;36629,6338;6246983166;33049,6338;5942756449;33049,64;4274669350;36629,64;4826681775;;;2025-04-18T09:23:33
2024_11;2024-03-11;Midden-Groningen;FYSIEK;FS;S;138;22181;27;16874;24;15568;3;1306;13;2092;40;18966;168563469,1;46200536176;146398981,9;41920918539;147832439,9;41508672088;170249472,7;46200044913;;;2025-04-18T09:23:33
2024_11;2024-03-11;Midden-Groningen;FYSIEK;VES;SV;17;1826;5;1599;3;1376;2;223;7;191;12;1790;1350000;437870000;1350000;437870000;1350000;437870000;1350000;437870000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Midden-Groningen;WDL;WD;W;5;26415;6;26196;0;0;6;26196;0;209;6;26405;32968,62945;5836413126;27690,42945;5538021695;27690,4;5691365416;32968,6;5999589632;;;2025-04-18T09:23:33
2024_11;2024-03-11;Noardeast-Fryslân;FYSIEK;FS;S;0;374;0;250;0;139;0;111;0;96;0;346;503514,83;249383093,5;425012,91;225568676,8;463339,94;230317744,8;553721,49;256211888,7;;;2025-04-18T09:23:33
2024_11;2024-03-11;Noardeast-Fryslân;FYSIEK;VES;SV;0;561;0;534;0;496;0;38;1;25;1;559;140000;103135000;140000;103135000;140000;103135000;140000;103135000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Noordenveld;FYSIEK;FS;S;0;5456;2;3748;2;3100;0;648;4;1373;6;5121;4821870,52;6161156895;3949091,58;5665663873;4162781,71;5723001195;5111551,46;6290877147;;;2025-04-18T09:23:33
2024_11;2024-03-11;Noordenveld;FYSIEK;VES;SV;4;5407;4;5060;3;4702;1;358;4;334;8;5394;690000;900030000;690000;900030000;690000;900285000;690000;900285000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Oldambt;FYSIEK;FS;S;1;12809;8;10184;5;8676;3;1508;3;1754;11;11938;9496069,79;17529256379;7849433,51;16196152033;8395058,73;16382807417;10155980,09;17758386891;;;2025-04-18T09:23:33
2024_11;2024-03-11;Oldambt;FYSIEK;VES;SV;3;2814;0;2513;0;2325;0;188;1;283;1;2796;600000;583050000;600000;583050000;600000;583050000;600000;583050000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Ooststellingwerf;FYSIEK;FS;S;0;195;0;182;0;10;0;172;0;9;0;191;;13008740,84;;11789530,15;0;11789530,15;7000;42314715,84;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;IMS;IMK;BZ;30;192;9;76;0;0;9;76;0;3;9;79;1480552;14144880;1474000;14070000;1474000;14070000;1480552;14144880;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;IMS;IMS;BZ;11;7338;93;6054;0;0;93;6054;1;647;94;6701;6276840;1906872116;6255000;1903761988;6255000;1905751364;6276840;1908625616;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;WDL;NAMCO;BZ;0;181;2;151;0;0;2;151;0;15;2;166;136854,8255;29748438,52;115210,0755;25664320,23;115210,0754;25664320,22;136854,8254;29748438,51;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;WDL;WNW;BZ;0;2;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;FYSIEK;VES;BZ;3;594;0;33;0;0;0;33;0;411;0;444;37210;27773110;35000;27635000;35000;27635000;37210;27773110;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;FYSIEK;FS;BZ;24;8572;96;5471;92;836;4;4635;3;890;99;6361;12031708,68;4516364121;9901354,32;3704336156;6798370,26;3176134881;8669011,71;3975071630;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;;;BZ;4;262;0;170;0;0;0;170;1;41;1;211;10500;15584870,35;10500;12656157,04;10500;4768553,04;10500;8054435,35;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;WDL;WD;BZ;1;10909;2;6446;0;0;2;6446;1;487;3;6933;;0;;0;;0;;0;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;IMS;IMK;IMK;630;14720;189;12979;103;11012;86;1967;6;85;195;13064;;0;30197000;1329731500;32726500;1338747000;32726500;1338747000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;IMS;IMS;IMS;0;73212;0;71824;0;39210;0;32614;0;874;0;72698;;4464500000;;4464500000;;4463373000;;4468145000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;FYSIEK;FS;S;2;1390;1;829;1;416;0;413;1;274;2;1103;16412209,87;2201846009;14591009,98;2011033609;15060320,08;1984384758;16966225,01;2199357819;;;2025-04-18T09:23:33
2024_11;2024-03-11;Overig;WDL;WD;W;30;20755;15;20171;0;0;15;20171;0;529;15;20700;429931,1726;3755349423;385185,1326;3550011643;385300,51;3334013028;430064,57;3565945140;;;2025-04-18T09:23:33
2024_11;2024-03-11;Pekela;FYSIEK;FS;S;0;3051;0;2242;0;1258;0;984;0;619;0;2861;1027134,01;2356413088;819714,98;2153014626;875819,7;2178794007;1150565,85;2616182943;;;2025-04-18T09:23:33
2024_11;2024-03-11;Pekela;FYSIEK;VES;SV;1;948;0;862;0;788;0;74;0;83;0;945;70000;214955000;70000;214955000;70000;214955000;70000;214955000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Stadskanaal;FYSIEK;FS;S;0;347;1;330;0;20;1;310;0;15;1;345;;30006941,59;;28283212,72;;30987327,72;;56646151,59;;;2025-04-18T09:23:33
2024_11;2024-03-11;Tynaarlo;FYSIEK;FS;S;0;6524;1;4553;1;4055;0;498;5;1592;6;6145;5397451,92;8637075362;4421771,12;8027802846;4594282,04;8061507909;5634634,24;8693412782;;;2025-04-18T09:23:33
2024_11;2024-03-11;Tynaarlo;FYSIEK;VES;SV;4;5723;2;5375;2;4972;0;403;5;324;7;5699;1180000;1041725000;1180000;1041725000;1180000;1041725000;1180000;1041725000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Veendam;FYSIEK;FS;S;0;9719;5;7740;2;6698;3;1042;4;1472;9;9212;4797720,63;12481034115;3894246,05;11541398418;4119580,57;11580426472;5095313,74;12571072594;;;2025-04-18T09:23:33
2024_11;2024-03-11;Veendam;FYSIEK;VES;SV;4;2551;1;2234;1;2041;0;193;5;300;6;2534;715000;492565000;715000;492565000;715000;492565000;715000;492565000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Westerkwartier;FYSIEK;FS;S;0;11493;7;8354;5;6718;2;1636;9;2394;16;10748;19963349,1;15609473756;17212776,42;14389869581;18234949,55;14659157599;21217994,87;15968239711;;;2025-04-18T09:23:33
2024_11;2024-03-11;Westerkwartier;FYSIEK;VES;SV;7;8457;3;7847;3;7229;0;618;14;589;17;8436;745000;1390615000;745000;1390615000;745000;1393625000;745000;1393625000;;;2025-04-18T09:23:33
2024_11;2024-03-11;Westerkwartier;WDL;WD;W;0;1073;1;1065;0;0;1;1065;0;6;1;1071;;214380456,7;;203024349,1;;205641933;;217141458,5;;;2025-04-18T09:23:33
2024_11;2024-03-11;Westerwolde;FYSIEK;FS;S;0;1042;1;1003;0;132;1;871;0;19;1;1022;33072,83;304689879,1;22450,61;282851273,3;22450,61;289665972,2;40072,83;482806940,6;;;2025-04-18T09:23:33
2024_12;2024-03-18;Aa en Hunze;FYSIEK;FS;S;0;1491;1;1055;0;636;1;419;3;320;4;1375;993297,27;1446487587;757206,1;1311017657;813020,74;1318622906;1061037,95;1457715934;;;2025-04-18T09:23:33
2024_12;2024-03-18;Aa en Hunze;FYSIEK;VES;SV;12;1383;0;1302;0;1178;0;124;0;67;0;1369;375000;216565000;375000;216565000;375000;216565000;375000;216565000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Assen;FYSIEK;FS;S;0;454;1;432;0;34;1;398;0;20;1;452;;95711258,18;;88676694,57;;90230902,57;;124694849,2;;;2025-04-18T09:23:33
2024_12;2024-03-18;Assen;FYSIEK;VES;SV;21;81;0;55;0;38;0;17;0;4;0;59;1120000;12605000;1120000;12605000;1120000;12605000;1120000;12605000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Eemsdelta;FYSIEK;FS;S;83;21314;60;15767;55;14556;5;1211;7;2733;67;18500;149395608,2;51201602873;132187039,4;46510719047;134162083,4;46671994237;151768943,8;51986673536;;;2025-04-18T09:23:33
2024_12;2024-03-18;Eemsdelta;FYSIEK;VES;SV;21;917;9;750;6;576;3;174;3;120;12;870;1865000;207240000;1865000;207240000;1865000;207240000;1865000;207240000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Eemsdelta;WDL;WD;W;5;20924;2;20660;0;0;2;20660;0;249;2;20909;80454,06665;8327882296;70982,40665;7938823230;70982,46;5719853323;80454,12;6062743643;;;2025-04-18T09:23:33
2024_12;2024-03-18;Groningen;FYSIEK;FS;S;3;61305;130;45249;111;41253;19;3996;49;11121;179;56370;362711311,6;1,22595E+11;322254367,8;1,11982E+11;325055031,7;1,12085E+11;366100705,6;1,23091E+11;;;2025-04-18T09:23:33
2024_12;2024-03-18;Groningen;FYSIEK;VES;SV;327;18302;16;15497;7;14409;9;1088;5;2413;21;17910;16750000;5436565000;16750000;5436565000;16750000;5436565000;16750000;5436565000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Groningen;WDL;WD;W;12;27210;5;26942;0;0;5;26942;0;253;5;27195;;5100130233;;4839163533;;2833410439;;3287159405;;;2025-04-18T09:23:33
2024_12;2024-03-18;Het Hogeland;FYSIEK;FS;S;81;19889;36;15120;34;14201;2;919;10;1871;46;16991;207219176,2;49596284564;182268159,3;45173456185;187220548,4;45454164760;212747213,7;50323847845;;;2025-04-18T09:23:33
2024_12;2024-03-18;Het Hogeland;FYSIEK;VES;SV;25;1364;6;1195;0;1026;6;169;2;123;8;1318;1870000;336130000;1870000;336130000;1870000;336130000;1870000;336130000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Het Hogeland;WDL;WD;W;1;21892;1;21656;0;0;1;21656;0;235;1;21891;;6246983166;;5942756449;;4274669350;;4826681775;;;2025-04-18T09:23:33
2024_12;2024-03-18;Midden-Groningen;FYSIEK;FS;S;136;22317;103;16977;97;15665;6;1312;19;2111;122;19088;172148476,9;46372684653;149872911,1;42070791450;151306369,1;41659978457;173834480,4;46373879393;;;2025-04-18T09:23:33
2024_12;2024-03-18;Midden-Groningen;FYSIEK;VES;SV;30;1856;11;1610;7;1383;4;227;1;192;12;1802;2345000;440215000;2345000;440215000;2345000;440215000;2345000;440215000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Midden-Groningen;WDL;WD;W;7;26422;4;26200;0;0;4;26200;0;209;4;26409;9359,432516;5836422486;7698,052516;5538029394;7698,04;5691373114;9359,42;5999598992;;;2025-04-18T09:23:33
2024_12;2024-03-18;Noardeast-Fryslân;FYSIEK;FS;S;0;374;0;250;0;139;0;111;1;97;1;347;503514,83;249886608,3;425012,91;225993689,8;463339,94;230781084,7;553721,49;256765610,2;;;2025-04-18T09:23:33
2024_12;2024-03-18;Noardeast-Fryslân;FYSIEK;VES;SV;6;567;1;535;1;497;0;38;0;25;1;560;330000;103465000;330000;103465000;330000;103465000;330000;103465000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Noordenveld;FYSIEK;FS;S;1;5457;3;3751;3;3103;0;648;4;1377;7;5128;4738556,15;6165895451;3881552,66;5669545425;4093849,71;5727095045;5026404,55;6295903552;;;2025-04-18T09:23:33
2024_12;2024-03-18;Noordenveld;FYSIEK;VES;SV;64;5471;2;5062;2;4704;0;358;0;334;2;5396;3735000;903765000;3735000;903765000;3735000;904020000;3735000;904020000;;;2025-04-18T09:23:33
2024_12;2024-03-18;Oldambt;FYSIEK;FS;S;0;12809;8;10192;6;8682;2;1510;11;1765;19;11957;8638556,65;17537894936;7064238,48;16203216272;7609863,7;16390417281;9298466,95;17767685358;;;2025-04-18T09:23:33
2024_12;2024-03-18;Oldambt;FYSIEK;VES;SV;43;2857;4;2517;2;2327;2;190;0;283;4;2800;2620000;585670000;2620000;585670000;2620000;585670000;2620000;585670000;;;2025-04-18T09:23:33
